question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,shuffle_seed,n_options,polarity,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
1569,1,3,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,bipolar,2,3,3,3
1569,1,4,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,bipolar,3,3,4,3
1569,1,5,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,bipolar,2,2,4,2
1569,1,6,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,bipolar,4,4,4,1
1570,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,bipolar,2,2,2,1
1570,1,2,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,bipolar,4,4,4,4
1570,1,3,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,bipolar,2,3,3,3
1570,1,4,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,bipolar,3,3,4,4
1570,1,5,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,bipolar,2,4,4,2
1570,1,6,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,bipolar,4,4,4,1
1572,1,1,How much power and influence do you think politicians have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,2,2,1
1572,1,2,How much power and influence do you think politicians have on today's economy?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,2,4,4
1572,1,3,How much power and influence do you think politicians have on today's economy?,"['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,3,3
1572,1,4,How much power and influence do you think politicians have on today's economy?,"['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,3,4
1572,1,5,How much power and influence do you think politicians have on today's economy?,"['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,1,4
1572,1,6,How much power and influence do you think politicians have on today's economy?,"['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,4,1
1573,1,1,How much power and influence do you think technology companies have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,1,2,1,1
1573,1,2,How much power and influence do you think technology companies have on today's economy?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,4,4,4
1573,1,3,How much power and influence do you think technology companies have on today's economy?,"['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,3,3,3,3
1573,1,4,How much power and influence do you think technology companies have on today's economy?,"['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,4
1573,1,5,How much power and influence do you think technology companies have on today's economy?,"['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,4,2,4,4
1573,1,6,How much power and influence do you think technology companies have on today's economy?,"['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,1,4,1,1
1574,1,1,How much power and influence do you think labor unions have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,3,3,2,1
1574,1,2,How much power and influence do you think labor unions have on today's economy?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,2,2,1,1
1574,1,3,How much power and influence do you think labor unions have on today's economy?,"['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,5,5,2
1574,1,4,How much power and influence do you think labor unions have on today's economy?,"['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,2,2,3
1574,1,5,How much power and influence do you think labor unions have on today's economy?,"['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,5,2,2
1574,1,6,How much power and influence do you think labor unions have on today's economy?,"['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,4,4
1575,1,1,How much power and influence do you think banks and other financial institutions have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,1,2,1,1
1575,1,2,How much power and influence do you think banks and other financial institutions have on today's economy?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,1,4,4
1575,1,3,How much power and influence do you think banks and other financial institutions have on today's economy?,"['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,3,3,3
1575,1,4,How much power and influence do you think banks and other financial institutions have on today's economy?,"['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,4
1575,1,5,How much power and influence do you think banks and other financial institutions have on today's economy?,"['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,4,2,4,4
1575,1,6,How much power and influence do you think banks and other financial institutions have on today's economy?,"['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,1,4,1,1
1576,1,1,How much power and influence do you think small businesses have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,2,2,1
1576,1,2,How much power and influence do you think small businesses have on today's economy?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,1,1,1
1576,1,3,How much power and influence do you think small businesses have on today's economy?,"['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,2,2
1576,1,4,How much power and influence do you think small businesses have on today's economy?,"['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,3,4
1576,1,5,How much power and influence do you think small businesses have on today's economy?,"['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,2,2
1576,1,6,How much power and influence do you think small businesses have on today's economy?,"['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,4,4,1
1577,1,1,How much power and influence do you think large corporations have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,1,2,1,1
1577,1,2,How much power and influence do you think large corporations have on today's economy?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,4,4,4
