question_id,question_var_id,answer_var_id,question,answer_options,source,decision,subject,question_type
1562,1,1,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1563,1,1,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1564,1,1,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1565,1,1,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1566,1,1,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Social,Quantity
1568,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1569,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1570,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to invest in education and job training programs for people who are poor.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1572,1,1,How much power and influence do you think politicians have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1573,1,1,How much power and influence do you think technology companies have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1574,1,1,How much power and influence do you think labor unions have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1575,1,1,How much power and influence do you think banks and other financial institutions have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1576,1,1,How much power and influence do you think small businesses have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1577,1,1,How much power and influence do you think large corporations have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1578,1,1,How much power and influence do you think people who are poor have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1579,1,1,How much power and influence do you think the middle class have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1580,1,1,How much power and influence do you think Health insurance companies have on today's economy?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1592,1,1,How much do you agree or disagree with the following statement? Religion should be kept separate from government policies.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1593,1,1,How much do you agree or disagree with the following statement? Government policies should support religious values and beliefs.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1594,1,1,"How much do you agree or disagree with the following statement? Government aid to the poor does more harm than good, by making people too dependent on government assistance.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1595,1,1,"How much do you agree or disagree with the following statement? Government aid to the poor does more good than harm, because people can't get out of poverty until their basic needs are.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1596,1,1,How much do you agree or disagree with the following statement? It's not the government's job to protect people from themselves.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1597,1,1,How much do you agree or disagree with the following statement? Sometimes laws to protect people from themselves are necessary.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1598,1,1,How much do you agree or disagree with the following statement? Business corporations make too much profit.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1599,1,1,How much do you agree or disagree with the following statement? Most corporations make a fair and reasonable amount of profit.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1600,1,1,How much do you agree or disagree with the following statement? Other countries generally treat the United States about as fairly as we treat them.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1601,1,1,How much do you agree or disagree with the following statement? Other countries often take unfair advantage of the United States.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1602,1,1,How much do you agree or disagree with the following statement? Compromise in politics is really just selling out on what you believe in.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1603,1,1,"How much do you agree or disagree with the following statement? Compromise is how things get done in politics, even though it sometimes means sacrificing your beliefs.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1604,1,1,How much do you agree or disagree with the following statement? The best way to ensure peace is through military strength.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1605,1,1,How much do you agree or disagree with the following statement? Good diplomacy is the best way to ensure peace.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
1606,1,1,"How much do you agree or disagree with the following statement? In foreign policy, the U.S. should take into account the interests of its allies even if it means making compromises.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W92.csv,keep,General Opinion,Agreement
