question_id;question_var_id;answer_var_id;question;answer_options;source;decision;subject
1440;1;1;How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1441;1;1;Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1442;1;1;How important, if at all, do you think it is for a person to be financially stable before getting married?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_W50.csv;keep;Ethics & Values
1443;1;1;How important, if at all, do you think it is for a person to have a steady job before getting married?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_W50.csv;keep;Economy & Work
1444;1;1;How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_W50.csv;keep;Ethics & Values
1445;1;1;If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_W50.csv;keep;Ethics & Values
1446;1;1;If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_W50.csv;keep;Economy & Work
1447;1;1;If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_W50.csv;keep;Ethics & Values
1448;1;1;How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1449;1;1;How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1450;1;1;How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1451;1;1;How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1452;1;1;How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1453;1;1;How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1454;1;1;How much do you agree or disagree with the following statement? Parents of young adults ages 18 to 29 care too much for their adult children.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1455;1;1;How much do you agree or disagree with the following statement? Parents of young adults ages 18 to 29 care too little for their adult children.;['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree'];Pew_American_Trends_Panel_W50.csv;keep;General Opinion
1456;1;1;Do you have any brothers or sisters?;['Yes, one', 'Yes, more than one', 'No, do not have any brothers or sisters', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;Social
1457;1;1;Have you been married more than once?;['Yes', 'No', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1458;1;1;Are you currently engaged to be married?;['Yes, engaged', 'No, not engaged', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1459;1;1;Are you currently living with a partner or boyfriend or girlfriend? By living together we mean that you are in a relationship and neither of you have a separate residence.;['Yes', 'No', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1460;1;1;Are you currently in a committed romantic relationship?;['Yes', 'No', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1461;1;1;Do you have any children ages 18 to 29?;['Yes, one child ages 18 to 29', 'Yes, more than one child ages 18 to 29', 'No children ages 18 to 29', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1462;1;1;Did you live with your current spouse before getting married?;['Yes', 'No', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1463;1;1;When you started living with your spouse did you think about it as a step toward marriage?;['Yes, thought of it as a step toward marriage', 'No, did not think of it as a step toward marriage', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1464;1;1;Were you and your spouse engaged to be married before you moved in together?;['Yes, were engaged first', 'No, were not engaged first', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1465;1;1;Overall, would you say that things in your marriage/relationship are going;['Very well', 'Fairly well', 'Not too well', 'Not at all well', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1466;1;1;Were you and your partner engaged to be married before you moved in together?;['Yes, were engaged first', 'No, were not engaged first', 'Refused'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1467;1;1;Thinking back to when you got married, how much, if at all, was love a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1468;1;1;Thinking back to when you got married, how much, if at all, was companionship a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1469;1;1;Thinking back to when you got married, how much, if at all, was you or your partner were pregnan a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1470;1;1;Thinking back to when you got married, how much, if at all, was wanted to have children someday a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1471;1;1;Thinking back to when you got married, how much, if at all, was it made sense financially a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1472;1;1;Thinking back to when you got married, how much, if at all, was it was convenient a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1473;1;1;Thinking back to when you got married, how much, if at all, was wanted to make a formal commitment a reason you decided to get married?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
1474;1;1;Thinking back to when you started living with your partner, how much, if at all, was love a reason you decided to move in together?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_W50.csv;drop;General Opinion
