question_id,question_var_id,answer_var_id,question,answer_options,source
1258,1,1,"Thinking back to when you got married, how much, if at all, was companionship a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1259,1,1,"Thinking back to when you got married, how much, if at all, was you or your partner were pregnan a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1260,1,1,"Thinking back to when you got married, how much, if at all, was wanted to have children someday a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1261,1,1,"Thinking back to when you got married, how much, if at all, was it made sense financially a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1262,1,1,"Thinking back to when you got married, how much, if at all, was it was convenient a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1263,1,1,"Thinking back to when you got married, how much, if at all, was wanted to make a formal commitment a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1264,1,1,"Thinking back to when you started living with your partner, how much, if at all, was love a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1265,1,1,"How likely, if at all, is it that you and your partner will get married someday?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']",Pew_American_Trends_Panel_W50.csv
1266,1,1,"How much pressure, if any, did you feel from your partner to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1267,1,1,"How much pressure, if any, did you feel from family members to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1268,1,1,"How much pressure, if any, did you feel from your friends to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1269,1,1,"How much pressure, if any, did you feel from society to marry your partner after you moved in together?","['A lot of pressure', 'Some pressure', 'Not too much pressure', 'No pressure at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1270,1,1,Would you say most people in your family consider your spouse partner to be part of their family?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50.csv
1271,1,1,"How much, if at all, is your partner is not ready financially a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1272,1,1,"How much, if at all, is you are not ready financially a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1273,1,1,"How much, if at all, is your partner is not ready to make that kind of commitment a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1274,1,1,"How much, if at all, is you are not ready to make that kind of commitment a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1275,1,1,"How much, if at all, is you are not far enough along in your job or career a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1276,1,1,"How much, if at all, is you are not sure your partner is the right person for you a reason why you are not engaged or married to your current partner?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
1277,1,1,How do you feel about the way household chores are divided between you and your spouse/partner?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W50.csv
1278,1,1,How do you feel about your sex life?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W50.csv
1279,1,1,How do you feel about how well you and your spouse/partner communicate with each other?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W50.csv
1280,1,1,How do you feel about how well your spouse/partner balances work and their personal life?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W50.csv
1281,1,1,"How much, if at all, do you trust your spouse/partner to always tell you the truth","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1282,1,1,"How much, if at all, do you trust your spouse/partner to be faithful to you","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1283,1,1,"How much, if at all, do you trust your spouse/partner to handle money responsibly","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1284,1,1,"How much, if at all, do you trust your spouse/partner to Act in your best interest","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1285,1,1,How does being a working parent affect your ability to advance in your job or career?,"['Makes it easier', 'Makes it harder', ""Hasn't made a difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1286,1,1,How does being a working parent affect your ability to be a good parent?,"['Makes it easier', 'Makes it harder', ""Hasn't made a difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1287,1,1,Have you personally experienced the following because you were balancing work and parenting responsibilities? Needing to reduce your work hours,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']",Pew_American_Trends_Panel_W50.csv
1288,1,1,Have you personally experienced the following because you were balancing work and parenting responsibilities? Feeling like you couldn't give 100% at work,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']",Pew_American_Trends_Panel_W50.csv
1289,1,1,Have you personally experienced the following because you were balancing work and parenting responsibilities? Turning down a promotion,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']",Pew_American_Trends_Panel_W50.csv
1290,1,1,Have you personally experienced the following at work because you have children? Being passed over for a promotion,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']",Pew_American_Trends_Panel_W50.csv
1291,1,1,Have you personally experienced the following at work because you have children? Being passed over for an important assignment,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']",Pew_American_Trends_Panel_W50.csv
1292,1,1,Have you personally experienced the following at work because you have children? Being treated as if you weren't committed to your work,"['Yes, have experienced this', 'No, have not experienced this', 'Refused']",Pew_American_Trends_Panel_W50.csv
