question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed
1448,1,6,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1449,1,1,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1449,1,2,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1449,1,3,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1449,1,4,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1449,1,5,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1449,1,6,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1450,1,1,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1450,1,2,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1450,1,3,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1450,1,4,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1450,1,5,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1450,1,6,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1451,1,1,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1451,1,2,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1451,1,3,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1451,1,4,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1451,1,5,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1451,1,6,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1452,1,1,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1452,1,2,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1452,1,3,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1452,1,4,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1452,1,5,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1452,1,6,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1453,1,1,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1453,1,2,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1453,1,3,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1453,1,4,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1453,1,5,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1453,1,6,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1454,1,1,How much do you agree or disagree with the following statement? Parents of young adults ages 18 to 29 care too much for their adult children.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1454,1,2,How much do you agree or disagree with the following statement? Parents of young adults ages 18 to 29 care too much for their adult children.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
